,NAME,RA_XFIT,DEC_XFIT,M500,R500,RA_OPT,DEC_OPT,RA_BCG,DEC_BCG,REFMAG_BCG,BEST_Z,BEST_Z_ERR,BEST_Z_TYPE,IN_ZVLIM,LAMBDA_NORM,BCG_offset,BCG_offset_kpc,BCG_offset_R500,X_scaled_0,X_scaled_1,cluster,rho_m,rho_s,sigma0_m,sigma0_s,sigma1_m,sigma1_s,logM500
2864,1eRASS J045327.8-085016,73.3707,-8.8371,10.56,667.0,73.38980102539062,-8.82938003540039,73.38980102539062,-8.82938003540039,16.132999420166016,0.2222599983215332,0.0054899998940527,photo_z,True,29.43000030517578,73.41255573284388,265.98680997892984,0.3987808245561167,-0.554007350226396,-1.0083507159434022,26,0.7792783764805501,0.02652533889626511,0.10351883776044339,0.008066173935009684,0.6208296638561993,0.038000147110904686,14.023663918197794
2865,1eRASS J045330.3-435233,73.373,-43.8782,8.02,621.0,73.38140106201172,-43.876461029052734,73.38140106201172,-43.876461029052734,15.545000076293944,0.1640899926424026,0.0048500001430511,photo_z,True,14.15999984741211,22.6835241351918,64.60045435681596,0.1040264965488179,-0.8494127445199864,-1.2821945715854914,17,0.6896488034462321,0.030979097069884092,0.13050581323219265,0.012111989256484105,0.7948426512037051,0.045868388470510744,13.904174368284163
2866,1eRASS J045331.7-315605,73.3784,-31.939,9.05,659.0,73.37889862060547,-31.936790466308597,73.37889862060547,-31.936790466308597,14.003000259399414,0.1083699986338615,0.0003999999898951,cg_spec_z,True,16.389999389648438,8.102664724311666,16.214986427915434,0.0246054422274892,-1.1323762169824767,-1.1675210776824159,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.956648579205204
2867,1eRASS J045332.3-071829,73.3913,-7.3133,11.92,715.0,73.39440155029297,-7.319479942321777,73.39440155029297,-7.319479942321777,14.88700008392334,0.1423999965190887,0.0043899999000132,photo_z,True,40.15999984741211,24.85013834156793,62.90162913738273,0.0879743064858499,-0.9595612958606426,-0.87315515721127,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.076276255404217
2868,1eRASS J045334.6-613208,73.3928,-61.5331,9.4,519.0,73.37439727783203,-61.533599853515625,73.37439727783203,-61.533599853515625,19.791000366210938,0.7699099779129028,0.0123800002038478,photo_z,True,42.52999877929688,31.62842227369634,238.19229694845248,0.4589446954690799,2.227129702577879,-1.12971790070321,16,0.7045489249414649,0.04757178768506875,0.23139975628520237,0.03090179336408797,0.7787692211715183,0.05038709893711808,13.9731278535997
2869,1eRASS J045337.7-454136,73.4062,-45.6949,11.38,626.0,73.38099670410156,-45.687538146972656,73.39140319824219,-45.65605926513672,17.173999786376953,0.4569500088691711,0.0092700002714991,photo_z,True,28.299999237060547,144.6922321786154,852.5378335963039,1.3618815233167794,0.6378215707644882,-0.925966862369341,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.056142262059053
2870,1eRASS J045343.0+043840,73.4255,4.6433,10.0,679.0,73.41529846191406,4.646739959716797,73.41529846191406,4.646739959716797,15.460000038146973,0.1184799969196319,0.0061599998734891,photo_z,True,14.880000114440918,38.64288394612655,83.58723920585686,0.1231034450748996,-1.0810344989432947,-1.0662091075215043,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,14.0
2871,1eRASS J045345.1-320524,73.4405,-32.0902,30.67,712.0,73.44830322265625,-32.08089065551758,73.44830322265625,-32.08089065551758,19.55500030517578,0.9681100249290466,0.0204600002616643,photo_z,True,17.510000228881836,41.10572001487591,332.40888373740785,0.4668664097435503,3.2336512312291577,0.49216949074553146,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.486713775982485
2872,1eRASS J045346.6-003832,73.445,-0.6424,16.29,690.0,73.44390106201172,-0.6405100226402283,73.44390106201172,-0.6405100226402283,18.14800071716309,0.51528000831604,0.0089900000020861,photo_z,True,33.2400016784668,7.870450582227528,49.52740885640526,0.07177885341508,0.934039463208826,-0.48232966162297636,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.211921084308509
2873,1eRASS J045347.8+004051,73.4519,0.6766,24.65,908.0,73.45690155029297,0.6788700222969055,73.45690155029297,0.6788700222969055,14.362000465393066,0.1514800041913986,0.004139999859035,photo_z,True,44.66999816894531,19.77213270619158,52.70727807606913,0.0580476630793712,-0.9134501907419124,0.1290559760651257,22,0.7796185827403148,0.029719068418133387,0.058439167384181694,0.00557671295981618,0.5145258786010649,0.03759685383167444,14.391816923613248
2874,1eRASS J045349.0-594956,73.4503,-59.8319,32.32,909.0,73.44400024414062,-59.822261810302734,73.42790222167969,-59.794769287109375,17.801000595092773,0.3934299945831299,0.0082400003448128,photo_z,True,77.01000213623047,139.6867260771749,753.0836214837324,0.8284748311152171,0.31524716757108395,0.5831557152146908,6,0.7505815925277928,0.027507755222445602,0.10018344079947572,0.007994632863053127,0.6689590904273843,0.04083931885514599,14.509471352102548
2875,1eRASS J045351.0-140656,73.4606,-14.1164,12.51,654.0,73.43679809570312,-14.106340408325195,73.43679809570312,-14.106340408325195,18.268999099731445,0.4244999885559082,0.0128199998289346,photo_z,True,25.049999237060547,90.64961880643104,511.733001294268,0.7824663628352722,0.4730302675222138,-0.8166967995127355,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.09725730969342
2876,1eRASS J045351.8-442742,73.4655,-44.4617,11.67,677.0,73.46440124511719,-44.45880126953125,73.46489715576172,-44.45907974243164,16.09600067138672,0.2758300006389618,0.00810999982059,photo_z,True,19.68000030517578,9.556024834240883,40.6289849364341,0.0600132716934034,-0.28196220475779316,-0.8974668743622592,0,0.7522910082099108,0.03744715373807393,0.179887677331679,0.020753975818955234,0.8793684739933342,0.06953296863231838,14.06707085604537
2877,1eRASS J045354.0-605913,73.4732,-60.9886,16.56,758.0,73.49759674072266,-60.99581909179688,73.49759674072266,-60.99581909179688,16.152999877929688,0.2849200069904327,0.007829999551177,photo_z,True,28.149999618530277,49.88980331187998,217.0671607993063,0.2863682860149159,-0.23580032323418745,-0.4600687069232307,13,0.7672176642057348,0.02676623294413791,0.1385893625939693,0.011099567934706038,0.7562111028086147,0.0472271081186875,14.219060332448862
2878,1eRASS J045403.0-341245,73.5108,-34.2111,29.13,759.0,73.51139831542969,-34.211448669433594,73.51139831542969,-34.211448669433594,19.298999786376957,0.7597000002861023,0.0141799999400973,photo_z,True,27.459999084472656,2.1742053378604176,16.294026365046477,0.0214677554216686,2.1752802583263064,0.4041642568740588,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.464340484627668
2879,1eRASS J045403.8-621353,73.5121,-62.2312,23.97,671.0,73.51349639892578,-62.23226165771485,73.51349639892578,-62.23226165771485,19.364999771118164,0.9089900255203248,0.0135700004175305,photo_z,True,102.45999908447266,4.49117376513716,35.70111133131484,0.0532058291077717,2.93342147309049,0.08452974641103254,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.379668034033653
2880,1eRASS J045407.7-625251,73.5341,-62.8826,17.18,740.0,73.53209686279297,-62.87934112548828,73.53209686279297,-62.87934112548828,16.555999755859375,0.3808099925518036,0.0129699995741248,photo_z,True,18.010000228881836,12.177954605229129,64.33493609898737,0.0869391028364694,0.25115886927154746,-0.4096864732599087,13,0.7672176642057348,0.02676623294413791,0.1385893625939693,0.011099567934706038,0.7562111028086147,0.0472271081186875,14.235023159495224
2881,1eRASS J045408.9+025512,73.5419,2.927,94.86,1398.0,73.55470275878906,2.959399938583374,73.58290100097656,2.962440013885498,15.81999969482422,0.2004799991846084,0.000560000014957,spec_z_boot,True,154.4499969482422,194.9541491957432,652.1063365825148,0.466456606997507,-0.6646129648836695,2.7266095941091413,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.977083120315854
2882,1eRASS J045409.7-291056,73.5409,-29.1838,31.59,901.0,73.5259017944336,-29.18157958984375,73.5259017944336,-29.18157958984375,16.972000122070312,0.3948900103569031,0.0089400000870227,photo_z,True,61.220001220703125,47.81234377418459,258.35723083871,0.286744984282697,0.3226615821012353,0.5433076737420948,6,0.7505815925277928,0.027507755222445602,0.10018344079947572,0.007994632863053127,0.6689590904273843,0.04083931885514599,14.49954962590515
2883,1eRASS J045410.6-030056,73.5463,-3.0168,115.25,1311.0,73.54519653320312,-3.0143399238586426,73.54969787597656,-3.0445499420166016,18.073999404907227,0.5400599837303162,0.0013399999588727,spec_z_boot,True,159.50999450683594,100.64349049827202,648.9168380587445,0.4949785187328333,1.0598798911472047,3.157277280901783,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,15.061640934061685
2884,1eRASS J045410.8-101514,73.5324,-10.2376,93.23,1367.0,73.52880096435547,-10.223540306091309,73.52880096435547,-10.223540306091309,15.381999969482422,0.2475900053977966,0.0006200000061653,spec_z_boot,True,116.30999755859376,52.19583445586568,205.12374386530783,0.1500539457683305,-0.4253736903107064,2.688765429207698,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.969555684220843
2885,1eRASS J045413.1-564739,73.5511,-56.795,33.49,920.0,73.55699920654297,-56.7940788269043,73.55699920654297,-56.7940788269043,17.33099937438965,0.3913800120353699,0.0131099997088313,photo_z,True,15.270000457763672,12.093601549723989,64.98912733411963,0.0706403557979561,0.3048367181350564,0.645730159262561,6,0.7505815925277928,0.027507755222445602,0.10018344079947572,0.007994632863053127,0.6689590904273843,0.04083931885514599,14.524915147539867
2886,1eRASS J045421.2-531514,73.5894,-53.2537,12.12,645.0,73.58930206298828,-53.25862884521485,73.58930206298828,-53.25862884521485,18.07900047302246,0.4346199929714203,0.0106199998408555,photo_z,True,11.199999809265137,17.75008524312138,101.60367069552584,0.1575250708457765,0.5244227998026387,-0.8538740220044541,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.083502619830266
2887,1eRASS J045422.5-373612,73.591,-37.6061,50.4,1005.0,73.59510040283203,-37.60359954833984,73.59510040283203,-37.60359954833984,17.14699935913086,0.5138099789619446,0.007590000052005,photo_z,True,76.05000305175781,14.75776379148852,92.72845298672088,0.0922671173997222,0.9265741966010643,1.409794222249719,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.702430536445526
2888,1eRASS J045427.7-260858,73.6188,-26.1487,24.17,826.0,73.62200164794922,-26.14731979370117,73.62200164794922,-26.14731979370117,16.597000122070312,0.3890199959278106,0.0129199996590614,photo_z,True,17.84000015258789,11.478888240745064,61.45482787762172,0.0744005180116485,0.2928518217842059,0.0977079397887505,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.38327665040765
2890,1eRASS J045434.1+032007,73.651,3.3292,27.9,929.0,73.65709686279297,3.3264000415802,73.65709686279297,3.3264000415802,15.140000343322754,0.2011300027370453,0.0009299999801442,spec_z_boot,True,19.739999771118164,24.11895977037379,80.88118906385823,0.0870626362366611,-0.6613120445303345,0.3315869278618546,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.445604203273598
2891,1eRASS J045444.8-201654,73.6897,-20.2829,71.69,1038.0,73.6875991821289,-20.28404998779297,73.70079803466797,-20.29247093200684,18.96999931335449,0.7291300296783447,0.0145300002768635,photo_z,True,90.54000091552734,50.90980973035082,375.652566852328,0.3619003534222813,2.020036432655374,2.126267791546657,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.855458580386037
2892,1eRASS J045444.8-204220,73.6871,-20.7064,2.84,456.0,73.65190124511719,-20.77812957763672,73.8488998413086,-20.57110023498535,12.085000038146973,0.0570599995553493,0.0128399999812245,spec_z_boot,True,29.71999931335449,731.0077372416549,817.0764353536629,1.7918342880562783,-1.3929443625762727,-1.9549496958728263,10,0.46303208482637387,0.03254296796417225,0.11234333629226481,0.012777548230212207,1.2124526915117113,0.05160656634966692,13.453318340047037
2893,1eRASS J045445.7-085513,73.6896,-8.925,41.07,935.0,73.69159698486328,-8.919130325317383,73.68669891357422,-8.958149909973145,18.093000411987305,0.5252599716186523,0.0076299998909235,photo_z,True,65.0999984741211,119.78477616129231,761.3814082219848,0.8143116665475773,0.9847208231300515,1.017198312734573,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.613524702853653
2894,1eRASS J045451.3-763225,73.713,-76.5354,40.37,1043.0,73.7301025390625,-76.55490112304688,73.7301025390625,-76.55490112304688,15.947999954223633,0.2219299972057342,0.0053599998354911,photo_z,True,82.02999877929688,71.63938481527154,259.26758698229247,0.2485787027634635,-0.5556831986055015,0.9851086145538747,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.606058749410314
2895,1eRASS J045455.6-421116,73.733,-42.1889,25.53,697.0,73.7323989868164,-42.183780670166016,73.73590087890625,-42.20674133300781,20.21199989318848,0.8647699952125549,0.0087000001221895,photo_z,True,71.80000305175781,64.69335149241496,506.6532158170181,0.7269056181018911,2.708858395672264,0.18552926779556067,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.40705081480425
2896,1eRASS J045456.8-154434,73.7386,-15.744,49.34,959.0,73.7334976196289,-15.74606990814209,73.7334976196289,-15.74606990814209,17.3700008392334,0.6152700185775757,0.0092000002041459,photo_z,True,96.12999725341795,19.18545412947689,131.75453824704013,0.1373874225725131,1.4418198572775538,1.3681622796466557,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.693199145153717
2897,1eRASS J045457.2-594115,73.7374,-59.6882,25.9,681.0,73.73639678955078,-59.68619155883789,73.73639678955078,-59.68619155883789,18.80599975585937,0.9347699880599976,0.0175599996000528,photo_z,True,54.81999969482422,7.461241730607053,59.77778605571262,0.0877794215208702,3.0643401468983256,0.20889923252013406,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.413299764081252
2898,1eRASS J045457.9+040212,73.7412,4.0369,27.14,851.0,73.72869873046875,4.0403900146484375,73.76570129394531,4.091509819030762,17.733999252319336,0.4130800068378448,0.0098299998790025,photo_z,True,63.45000076293945,215.38542922191087,1196.2284495588603,1.4056738537706936,0.4150360458805883,0.2856696501470138,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.433609843323719
2899,1eRASS J045500.8-475525,73.7507,-47.9202,10.58,625.0,73.73989868164062,-47.90316009521485,73.73989868164062,-47.90316009521485,17.304000854492188,0.3986999988555908,0.0093299997970461,photo_z,True,46.650001525878906,66.65651590998722,362.3159571847149,0.5797055314955438,0.34200988955915745,-1.0063088246298775,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.024485667699167
2900,1eRASS J045501.5-612909,73.7533,-61.4882,9.61,517.0,73.75559997558594,-61.49073028564453,73.75559997558594,-61.49073028564453,19.270999908447266,0.7988100051879883,0.017349999397993,photo_z,True,12.100000381469728,9.927468168268252,75.74743062644522,0.146513405467012,2.3738930362344717,-1.1073064646056539,16,0.7045489249414649,0.04757178768506875,0.23139975628520237,0.03090179336408797,0.7787692211715183,0.05038709893711808,13.982723387668546
2901,1eRASS J045502.4-171359,73.7637,-17.2331,13.22,718.0,73.76580047607422,-17.232999801635742,73.76580047607422,-17.232999801635742,16.3700008392334,0.2285400032997131,0.0058699999935925,photo_z,True,22.71999931335449,7.231356713355142,26.7623590593251,0.0372734805840182,-0.5221155302912553,-0.7503981713217559,26,0.7792783764805501,0.02652533889626511,0.10351883776044339,0.008066173935009684,0.6208296638561993,0.038000147110904686,14.121231455149621
2902,1eRASS J045511.5-361258,73.8037,-36.2163,7.55,616.0,73.81510162353516,-36.26333999633789,73.81510162353516,-36.26333999633789,15.729000091552734,0.132200002670288,0.005210000090301,photo_z,True,18.21999931335449,172.54558456294495,410.096121191829,0.6657404564802419,-1.0113600393800743,-1.3363154576750964,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.877946951629188
2903,1eRASS J045517.3+065750,73.8222,6.9637,83.07,1216.0,73.82879638671875,6.958139896392822,73.85970306396484,6.931489944458008,18.28400039672852,0.4537599980831146,0.0089600002393126,photo_z,True,120.02999877929688,177.2207814321106,1040.0376315643498,0.8552941049048929,0.6216217030998045,2.4390637258077974,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.919444210465237
2904,1eRASS J045520.0-160633,73.8338,-16.1127,27.55,791.0,73.8322982788086,-16.112579345703125,73.8322982788086,-16.112579345703125,17.965999603271484,0.6111999750137329,0.0090899998322129,photo_z,True,85.87000274658203,5.212304213311498,35.686097166433655,0.0451151670877795,1.4211509092564534,0.3105451707114144,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.440121603187803
2905,1eRASS J045523.6-203413,73.8473,-20.5725,9.16,672.0,73.6343994140625,-20.55335998535156,73.8488998413086,-20.57110023498535,12.085000038146973,0.0615699999034404,0.0002300000051036,cg_spec_z,True,29.51000022888184,7.3774948767816815,8.851167942795103,0.0131713808672546,-1.3700411770679022,-1.1555785765525821,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.96189547366785
2906,1eRASS J045526.3-445629,73.8581,-44.9446,17.71,637.0,73.8582992553711,-44.94438171386719,73.8582992553711,-44.94438171386719,18.746999740600582,0.785260021686554,0.0137000000104308,photo_z,True,18.920000076293945,0.9290035474387824,7.046004109377239,0.0110612309409375,2.3050820025723433,-0.36740575945643167,16,0.7045489249414649,0.04757178768506875,0.23139975628520237,0.03090179336408797,0.7787692211715183,0.05038709893711808,14.248218561190075
2907,1eRASS J045536.7-253044,73.903,-25.5126,54.24,1082.0,73.9030990600586,-25.512800216674805,73.91169738769531,-25.51095962524414,18.49399948120117,0.3882299959659576,0.0099900001659989,photo_z,True,42.25,28.867908219606267,154.35578858294522,0.1426578452707442,0.28883995608987534,1.5550775709900575,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.734319680859008
2908,1eRASS J045544.2-341718,73.9394,-34.2854,32.68,833.0,73.93099975585938,-34.27853012084961,73.93099975585938,-34.27853012084961,17.909000396728516,0.6248199939727783,0.0097700003534555,photo_z,True,91.77999877929688,35.15624416186058,243.13043263754992,0.2918732684724489,1.4903176047709161,0.6025761735594724,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.514282047860378
2909,1eRASS J045544.8-765533,73.9305,-76.9269,17.69,727.0,73.92990112304688,-76.92021942138672,73.92990112304688,-76.92021942138672,17.347000122070312,0.4509100019931793,0.0088200001046061,photo_z,True,79.7699966430664,24.062076612377044,140.7024979665561,0.1935385116458818,0.607148535891836,-0.3689883862219618,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.247727832909723
2910,1eRASS J045547.0-572404,73.9448,-57.402,12.85,742.0,73.9469985961914,-57.40079879760742,73.9469985961914,-57.40079879760742,14.486000061035156,0.1053299978375434,0.0072599998675286,photo_z,True,14.949999809265137,6.066678896766065,11.840727958500729,0.0159578543915104,-1.1478142872285546,-0.7847294427580694,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.108903127667313
2911,1eRASS J045551.0-624942,73.9608,-62.8293,21.72,779.0,73.9613037109375,-62.829708099365234,73.9613037109375,-62.829708099365234,17.3439998626709,0.4495899975299835,0.0094799995422363,photo_z,True,34.709999084472656,1.682457620440163,9.82160146183013,0.0126079607982415,0.6004451423754151,-0.06870128754327805,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.336859820916809
2912,1eRASS J045552.2-094310,73.9654,-9.7192,10.98,671.0,73.96980285644531,-9.722929954528809,73.96980285644531,-9.722929954528809,15.82699966430664,0.2451000064611435,0.006519999820739,photo_z,True,18.15999984741211,20.60058085202997,80.35285637591727,0.1197509036898916,-0.438018679924942,-0.9658162046041471,26,0.7792783764805501,0.02652533889626511,0.10351883776044339,0.008066173935009684,0.6208296638561993,0.038000147110904686,14.040602340114074
2913,1eRASS J045558.2-415922,73.9922,-41.9891,24.36,859.0,73.98760223388672,-41.99871826171875,73.99400329589844,-41.914180755615234,16.55299949645996,0.2949199974536896,0.007309999782592,photo_z,True,34.81999969482422,269.75482848481084,1202.5153488256758,1.3999014538133594,-0.18501725915774098,0.11016342166151732,15,0.7572300233924802,0.03452305195673201,0.13110545362031503,0.013975853258674575,0.6602265948340668,0.04694108477176158,14.386677283960838
2914,1eRASS J045558.6-195613,73.9948,-19.9371,20.23,667.0,73.9926986694336,-19.935020446777344,73.9926986694336,-19.935020446777344,18.73600006103516,0.780709981918335,0.0122600002214312,photo_z,True,28.290000915527344,10.326444663551843,78.1589828921048,0.1171798843959592,2.281975484426266,-0.17558265477450288,16,0.7045489249414649,0.04757178768506875,0.23139975628520237,0.03090179336408797,0.7787692211715183,0.05038709893711808,14.305995882770805
2915,1eRASS J045601.8-013450,74.0063,-1.5807,30.08,941.0,74.00779724121094,-1.5821199417114258,74.00779724121094,-1.5821199417114258,16.06800079345703,0.2376399934291839,0.0055700000375509,photo_z,True,51.59999847412109,7.427058279306146,28.308311114391675,0.0300832211630092,-0.4759029480355082,0.45881703612589897,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.478277831919605
2916,1eRASS J045604.2-390619,74.0137,-39.1039,33.88,799.0,74.01820373535156,-39.10755157470703,73.96260070800781,-39.0994987487793,18.790000915527344,0.7590799927711487,0.0132699999958276,photo_z,True,48.72999954223633,143.6313269278969,1076.083945094368,1.3467884168890711,2.172131667187599,0.6662461738579812,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.52994340165867
2917,1eRASS J045608.5-341007,74.0339,-34.169,17.7,702.0,74.033203125,-34.16852188110352,74.033203125,-34.16852188110352,18.007999420166016,0.5399600267410278,0.0075099999085068,photo_z,True,29.350000381469727,2.7018699142723173,17.41914765603492,0.0248136006496223,1.0593722784439157,-0.36819694802635894,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.247973266361807
2918,1eRASS J045617.2-335555,74.0726,-33.9323,16.96,619.0,74.07209777832031,-33.93326187133789,74.07820129394531,-33.972740173339844,19.816999435424805,0.8227999806404114,0.0072800000198185,photo_z,True,68.7300033569336,146.53275511889683,1129.3600805024105,1.8244912447534904,2.4957215984785197,-0.42744843787531994,16,0.7045489249414649,0.04757178768506875,0.23139975628520237,0.03090179336408797,0.7787692211715183,0.05038709893711808,14.229425847920695
2919,1eRASS J045621.2-453111,74.0906,-45.5214,18.38,781.0,74.10530090332031,-45.52328109741211,74.10530090332031,-45.52328109741211,16.878000259399414,0.298440009355545,0.0078099998645484,photo_z,True,26.790000915527344,37.69268206889976,169.42324453818145,0.216931170983587,-0.16714154311395205,-0.3149566514164362,13,0.7672176642057348,0.02676623294413791,0.1385893625939693,0.011099567934706038,0.7562111028086147,0.0472271081186875,14.264345507050093
2920,1eRASS J045628.0-511644,74.1153,-51.2802,59.86,1045.0,74.11799621582031,-51.27753829956055,74.10399627685547,-51.24871826171875,18.51300048828125,0.5619900226593018,0.0009299999801442,spec_z_boot,True,73.8499984741211,116.15579961604617,764.0282916756196,0.7311275518426982,1.171247454568553,1.7535986296169954,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.777136712504173
2921,1eRASS J045632.2-230026,74.1339,-23.0056,18.96,754.0,74.13580322265625,-23.00337028503418,74.13580322265625,-23.00337028503418,16.965999603271484,0.4177600145339966,0.0094799995422363,photo_z,True,43.220001220703125,10.207325891858993,57.07515920166329,0.075696497614938,0.4388025816173168,-0.27042200335420086,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.277838333002048
2922,1eRASS J045632.7-614131,74.1354,-61.6938,22.12,788.0,74.13619995117188,-61.69026184082031,74.13619995117188,-61.69026184082031,17.684999465942383,0.4364599883556366,0.0090399999171495,photo_z,True,41.33000183105469,12.815766467642463,73.54051416127784,0.0933255255853779,0.5337668690635398,-0.040767108668481745,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.344785122632661
2923,1eRASS J045633.2-514132,74.1355,-51.6954,10.31,679.0,74.13760375976562,-51.6903190612793,74.13760375976562,-51.6903190612793,15.074999809265137,0.1481799930334091,0.0043399999849498,photo_z,True,24.76000022888184,18.87936143278424,49.4107006774207,0.0727698095396475,-0.9302086745329647,-1.0340155944193514,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,14.013258665283516
2924,1eRASS J045637.4-341633,74.1546,-34.2769,30.11,942.0,74.15560150146484,-34.27947998046875,74.15560150146484,-34.27947998046875,15.70199966430664,0.2342900037765503,0.0054999999701976,photo_z,True,35.560001373291016,9.752468801530236,36.777037329104026,0.0390414409013843,-0.4929152381782048,0.4605236673336872,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.47871075551276
2925,1eRASS J045639.8-562316,74.1657,-56.391,28.09,778.0,74.15409851074219,-56.3861083984375,74.15409851074219,-56.3861083984375,19.38500022888184,0.6676599979400635,0.0156500004231929,photo_z,True,36.93999862670898,29.060565883110925,206.9014099423126,0.2659401156070856,1.707872478897997,0.34293610866040597,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.448551739201578
2926,1eRASS J045641.3-383632,74.1721,-38.6086,72.0,1186.0,74.16419982910156,-38.61362838745117,74.23719787597656,-38.63180923461914,17.485000610351562,0.3963499963283539,0.0106199998408555,photo_z,True,37.72999954223633,201.26387652098,1090.0174273492455,0.919070343464794,0.33007584528591755,2.1353262629835315,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.857332496431269
2927,1eRASS J045659.1-570517,74.2451,-57.0892,10.02,602.0,74.25530242919922,-57.08855819702149,74.25530242919922,-57.08855819702149,18.17099952697754,0.4493899941444397,0.0105699999257922,photo_z,True,12.9399995803833,20.089281817343604,117.24426514095454,0.1947579155165358,0.5994294629324299,-1.0641195919153388,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.000867721531227
